year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,8,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",24.00,5.00,0.78,0.00,3.35,0.00,0.88,4.00,0.00,163.00,36.00,0.00,113.00,0.00,14.00
2022,8,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",630.00,107.00,31.03,1.66,47.34,0.00,26.97,37.00,3.00,6570.00,2128.00,206.00,2293.00,0.00,1943.00
2022,8,YX,Republic Airline,BOS,"Boston, MA: Logan International",2088.00,407.00,118.66,18.63,197.38,1.00,71.33,84.00,2.00,26796.00,8154.00,1852.00,10623.00,21.00,6146.00
2022,8,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",89.00,8.00,3.66,0.00,3.73,0.00,0.61,0.00,0.00,450.00,194.00,0.00,188.00,0.00,68.00
2022,8,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",446.00,94.00,31.62,7.38,23.57,0.88,30.56,18.00,0.00,6008.00,1952.00,538.00,802.00,14.00,2702.00
2022,8,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2591.00,444.00,121.09,18.69,162.93,0.25,141.05,124.00,5.00,33735.00,11187.00,2084.00,9572.00,24.00,10868.00
2022,8,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",43.00,3.00,2.96,0.00,0.04,0.00,0.00,2.00,2.00,103.00,102.00,0.00,1.00,0.00,0.00
2022,8,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",398.00,61.00,20.28,4.71,15.37,0.00,20.64,28.00,0.00,3518.00,984.00,325.00,1012.00,0.00,1197.00
2022,8,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2633.00,460.00,76.09,19.22,287.97,0.00,76.73,389.00,3.00,32487.00,7147.00,1306.00,15182.00,0.00,8852.00
2022,8,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",513.00,77.00,22.09,5.60,19.86,0.00,29.46,29.00,0.00,6770.00,2137.00,369.00,1697.00,0.00,2567.00
2022,8,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",61.00,6.00,0.70,0.97,1.03,0.00,3.30,1.00,1.00,190.00,14.00,28.00,27.00,0.00,121.00
2022,8,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1514.00,296.00,78.34,14.86,134.29,1.00,67.51,92.00,1.00,19241.00,5115.00,1409.00,7565.00,22.00,5130.00
2022,8,YX,Republic Airline,LGA,"New York, NY: LaGuardia",3437.00,606.00,150.85,31.87,280.13,0.00,143.16,228.00,11.00,45989.00,13126.00,3899.00,16319.00,0.00,12645.00
2022,8,YX,Republic Airline,MIA,"Miami, FL: Miami International",34.00,19.00,6.80,1.61,3.48,0.00,7.12,0.00,0.00,2116.00,756.00,128.00,219.00,0.00,1013.00
2022,8,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",147.00,19.00,9.29,1.52,6.87,0.00,1.33,6.00,0.00,1105.00,577.00,105.00,387.00,0.00,36.00
2022,8,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1327.00,239.00,58.49,16.56,95.37,0.00,68.59,77.00,3.00,24533.00,6061.00,3375.00,8597.00,0.00,6500.00
2022,8,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",659.00,70.00,20.03,2.17,17.61,1.47,28.71,17.00,1.00,4283.00,1084.00,144.00,956.00,45.00,2054.00
2022,8,ZW,Air Wisconsin Airlines Corp,IAD,"Washington, DC: Washington Dulles International",589.00,75.00,28.31,4.99,12.05,0.00,29.66,27.00,2.00,11402.00,2957.00,890.00,2528.00,0.00,5027.00
2022,8,ZW,Air Wisconsin Airlines Corp,ORD,"Chicago, IL: Chicago O'Hare International",2086.00,322.00,96.72,30.40,88.61,0.00,106.26,108.00,11.00,32029.00,10318.00,4080.00,6237.00,0.00,11394.00
2022,7,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2219.00,470.00,111.62,23.02,129.81,0.00,205.56,8.00,10.00,41843.00,18321.00,1554.00,7029.00,0.00,14939.00
2022,7,9E,Endeavor Air Inc.,AUS,"Austin, TX: Austin - Bergstrom International",37.00,4.00,3.00,1.00,0.00,0.00,0.00,3.00,0.00,301.00,279.00,22.00,0.00,0.00,0.00
2022,7,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",214.00,56.00,18.94,2.81,20.68,0.00,13.57,23.00,0.00,3797.00,1286.00,302.00,1125.00,0.00,1084.00
2022,7,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",343.00,72.00,22.11,1.94,20.21,0.00,27.74,20.00,0.00,7217.00,3628.00,119.00,1011.00,0.00,2459.00
2022,7,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",111.00,21.00,7.47,0.00,6.59,0.00,6.94,11.00,0.00,1705.00,417.00,0.00,778.00,0.00,510.00
2022,7,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",291.00,67.00,24.81,2.75,23.87,0.00,15.57,28.00,0.00,4614.00,1740.00,276.00,1320.00,0.00,1278.00
2022,7,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",171.00,32.00,9.28,2.81,17.36,0.00,2.55,13.00,0.00,2403.00,1409.00,174.00,614.00,0.00,206.00
2022,7,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1392.00,216.00,75.45,8.98,30.41,0.00,101.16,14.00,2.00,19985.00,9908.00,453.00,1128.00,0.00,8496.00
2022,7,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",121.00,14.00,2.76,1.00,9.26,0.00,0.97,19.00,0.00,1353.00,84.00,147.00,980.00,0.00,142.00
2022,7,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",93.00,20.00,7.36,0.00,9.10,0.00,3.54,10.00,0.00,1092.00,487.00,0.00,372.00,0.00,233.00
2022,7,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",2056.00,339.00,101.78,9.83,131.09,0.00,96.30,164.00,8.00,31737.00,11239.00,672.00,10642.00,0.00,9184.00
2022,7,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",3293.00,581.00,151.20,31.22,233.85,0.00,164.73,309.00,37.00,58135.00,18729.00,5108.00,19950.00,0.00,14348.00
2022,7,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",617.00,89.00,38.23,1.49,20.40,0.00,28.87,6.00,0.00,7483.00,3562.00,65.00,775.00,0.00,3081.00
2022,7,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",91.00,13.00,1.18,0.00,7.71,0.00,4.11,6.00,0.00,796.00,112.00,0.00,457.00,0.00,227.00
2022,7,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",26.00,9.00,4.72,0.47,0.51,0.00,3.30,2.00,0.00,759.00,455.00,8.00,34.00,0.00,262.00
2022,7,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",524.00,212.00,67.48,9.78,38.84,0.09,95.82,11.00,0.00,15548.00,5336.00,946.00,1617.00,10.00,7639.00
2022,7,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1430.00,509.00,172.67,14.37,144.40,1.64,175.93,44.00,1.00,36903.00,15598.00,1131.00,6230.00,40.00,13904.00
2022,7,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",519.00,197.00,63.63,6.28,36.29,0.00,90.81,18.00,0.00,14834.00,5910.00,520.00,1436.00,0.00,6968.00
2022,7,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1878.00,541.00,180.95,24.70,124.42,1.28,209.66,64.00,3.00,34789.00,11586.00,1681.00,6110.00,55.00,15357.00
2022,7,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",363.00,143.00,46.48,9.93,23.60,1.00,61.99,20.00,0.00,9553.00,2896.00,1072.00,1216.00,19.00,4350.00
2022,7,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9444.00,2481.00,642.49,222.90,609.14,3.09,1003.38,385.00,51.00,201853.00,63845.00,18116.00,33829.00,189.00,85874.00
2022,7,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2398.00,730.00,194.02,32.78,204.54,1.97,296.68,131.00,12.00,52555.00,15174.00,3034.00,9222.00,45.00,25080.00
2022,7,AA,American Airlines Network,DEN,"Denver, CO: Denver International",727.00,257.00,88.04,5.82,71.85,1.27,90.02,21.00,8.00,15387.00,5754.00,575.00,3446.00,70.00,5542.00
2022,7,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12680.00,2875.00,862.42,141.91,467.27,9.15,1394.26,298.00,30.00,259180.00,97890.00,12647.00,20655.00,393.00,127595.00
2022,7,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",331.00,114.00,40.00,6.60,19.76,0.64,47.00,11.00,0.00,7472.00,3351.00,415.00,577.00,26.00,3103.00
2022,7,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",809.00,301.00,85.71,17.30,85.06,0.09,112.85,61.00,3.00,21462.00,6039.00,1241.00,4708.00,8.00,9466.00
2022,7,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",478.00,123.00,50.86,2.92,15.85,2.19,51.17,8.00,1.00,9932.00,3521.00,423.00,750.00,48.00,5190.00
2022,7,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",123.00,47.00,10.10,3.93,3.80,0.00,29.17,8.00,1.00,2868.00,393.00,280.00,180.00,0.00,2015.00
2022,7,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",535.00,163.00,71.72,8.07,25.44,0.00,57.77,19.00,0.00,10992.00,4741.00,629.00,1104.00,0.00,4518.00
2022,7,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1385.00,366.00,124.81,14.06,117.25,0.26,109.62,51.00,5.00,25924.00,10864.00,1151.00,5783.00,37.00,8089.00
2022,7,AA,American Airlines Network,LAS,"Las Vegas, NV: McCarran International",1258.00,408.00,143.17,11.49,105.57,5.52,142.25,31.00,4.00,28483.00,11702.00,1068.00,5083.00,172.00,10458.00
2022,7,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2554.00,660.00,246.96,23.68,155.95,0.66,232.75,58.00,2.00,51172.00,18956.00,2540.00,6751.00,36.00,22889.00
2022,7,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1863.00,580.00,178.76,20.83,173.26,1.65,205.50,143.00,21.00,40897.00,12446.00,1991.00,10902.00,118.00,15440.00
2022,7,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1485.00,521.00,156.55,16.86,169.19,1.78,176.62,21.00,5.00,33769.00,9362.00,1636.00,8027.00,63.00,14681.00
2022,7,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4573.00,1155.00,384.97,51.97,312.13,3.45,402.48,137.00,15.00,91605.00,37673.00,5317.00,13138.00,114.00,35363.00
2022,7,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",353.00,143.00,48.53,2.69,17.48,0.95,73.34,8.00,1.00,11676.00,4467.00,318.00,617.00,98.00,6176.00
2022,7,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4779.00,1284.00,325.01,60.41,333.87,2.96,561.74,202.00,17.00,118455.00,35507.00,6290.00,21294.00,208.00,55156.00
2022,7,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3117.00,702.00,207.98,50.56,113.98,1.04,328.44,97.00,2.00,55588.00,19976.00,3276.00,4941.00,65.00,27330.00
2022,7,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",3846.00,901.00,302.90,31.66,177.03,4.06,385.35,74.00,25.00,84913.00,36925.00,2681.00,7032.00,240.00,38035.00
2022,7,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",678.00,209.00,89.78,4.60,24.51,0.71,89.40,17.00,0.00,17066.00,7024.00,386.00,1200.00,29.00,8427.00
2022,7,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",487.00,163.00,62.26,8.31,33.13,0.17,59.13,9.00,1.00,10316.00,4619.00,699.00,1164.00,19.00,3815.00
2022,7,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",866.00,290.00,103.83,9.16,58.07,2.21,116.74,32.00,1.00,17370.00,5790.00,776.00,2413.00,88.00,8303.00
2022,7,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",279.00,113.00,42.56,3.86,13.66,0.00,52.92,8.00,2.00,8690.00,3485.00,211.00,680.00,0.00,4314.00
2022,7,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1003.00,353.00,120.38,14.07,74.47,0.69,143.39,23.00,8.00,24018.00,8400.00,1020.00,3180.00,16.00,11402.00
2022,7,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",123.00,12.00,5.80,0.00,5.20,0.00,1.00,0.00,0.00,663.00,478.00,0.00,169.00,0.00,16.00
2022,7,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",256.00,53.00,18.25,0.00,24.94,0.00,9.81,0.00,0.00,2146.00,1010.00,0.00,794.00,0.00,342.00
2022,7,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",59.00,12.00,2.00,0.00,3.77,0.00,6.23,0.00,0.00,328.00,94.00,0.00,96.00,0.00,138.00
2022,7,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",208.00,24.00,8.93,1.94,9.25,0.00,3.87,0.00,0.00,1257.00,406.00,155.00,486.00,0.00,210.00
2022,7,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,7,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",155.00,42.00,13.70,0.00,17.10,1.13,10.07,1.00,1.00,3326.00,911.00,0.00,673.00,25.00,1717.00
2022,7,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",188.00,36.00,10.29,1.53,19.34,0.00,4.84,1.00,0.00,1264.00,473.00,86.00,603.00,0.00,102.00
2022,7,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",175.00,44.00,18.02,0.25,16.16,0.00,9.57,0.00,0.00,1560.00,759.00,7.00,479.00,0.00,315.00
2022,7,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",61.00,3.00,2.99,0.00,0.01,0.00,0.00,1.00,0.00,241.00,240.00,0.00,1.00,0.00,0.00
2022,7,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",306.00,56.00,11.03,2.56,33.63,1.00,7.79,1.00,8.00,3399.00,500.00,164.00,1743.00,59.00,933.00
2022,7,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",30.00,3.00,0.67,0.00,2.33,0.00,0.00,0.00,0.00,80.00,10.00,0.00,70.00,0.00,0.00
2022,7,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",109.00,6.00,1.22,0.00,4.11,0.00,0.67,0.00,1.00,168.00,29.00,0.00,115.00,0.00,24.00
2022,7,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",61.00,10.00,4.02,0.00,4.27,0.00,1.71,1.00,0.00,292.00,143.00,0.00,111.00,0.00,38.00
2022,7,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",372.00,58.00,17.69,0.00,26.99,0.46,12.86,0.00,2.00,2399.00,705.00,0.00,1011.00,13.00,670.00
2022,7,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: McCarran International",430.00,97.00,22.53,4.43,51.24,0.00,18.80,0.00,3.00,4892.00,1068.00,207.00,2479.00,0.00,1138.00
2022,7,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",696.00,145.00,38.71,1.64,60.64,0.82,43.19,3.00,0.00,7167.00,2454.00,97.00,2043.00,27.00,2546.00
2022,7,AS,Alaska Airlines Network,MCO,"Orlando, FL: Orlando International",186.00,47.00,18.37,0.12,25.86,0.00,2.65,0.00,0.00,2443.00,1159.00,8.00,1204.00,0.00,72.00
2022,7,AS,Alaska Airlines Network,MIA,"Miami, FL: Miami International",31.00,3.00,0.98,0.00,1.04,0.00,0.98,1.00,0.00,152.00,47.00,0.00,50.00,0.00,55.00
2022,7,AS,Alaska Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",116.00,14.00,5.83,0.00,2.91,0.00,5.26,0.00,0.00,518.00,306.00,0.00,58.00,0.00,154.00
2022,7,AS,Alaska Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",286.00,44.00,19.95,0.69,18.49,0.00,4.87,0.00,1.00,1815.00,981.00,18.00,700.00,0.00,116.00
2022,7,AS,Alaska Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",62.00,6.00,2.95,0.00,1.14,0.00,1.91,0.00,0.00,346.00,104.00,0.00,56.00,0.00,186.00
2022,7,AS,Alaska Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",310.00,62.00,19.13,0.00,34.47,0.70,7.70,0.00,2.00,2770.00,1365.00,0.00,1028.00,32.00,345.00
2022,7,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",713.00,114.00,20.47,1.26,37.78,0.00,54.50,2.00,0.00,5466.00,1032.00,62.00,1148.00,0.00,3224.00
2022,7,AS,Alaska Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",6521.00,1086.00,300.98,35.65,390.66,9.65,349.06,30.00,12.00,54557.00,18969.00,1920.00,12321.00,298.00,21049.00
2022,7,AS,Alaska Airlines Network,SFO,"San Francisco, CA: San Francisco International",1040.00,246.00,56.60,4.97,115.31,1.77,67.36,10.00,0.00,14293.00,3573.00,667.00,3970.00,63.00,6020.00
2022,7,AS,Alaska Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",114.00,31.00,10.96,0.00,11.70,0.00,8.34,0.00,1.00,1277.00,569.00,0.00,336.00,0.00,372.00
2022,7,AS,Alaska Airlines Network,TPA,"Tampa, FL: Tampa International",45.00,9.00,4.45,0.44,3.03,0.00,1.08,0.00,0.00,249.00,100.00,15.00,96.00,0.00,38.00
2022,7,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",149.00,75.00,45.73,0.38,15.45,0.40,13.03,2.00,0.00,6697.00,4285.00,50.00,770.00,38.00,1554.00
2022,7,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",93.00,46.00,24.28,0.40,6.81,0.00,14.51,2.00,0.00,2922.00,1360.00,69.00,242.00,0.00,1251.00
2022,7,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",191.00,65.00,35.48,1.34,13.51,0.00,14.67,6.00,0.00,4004.00,1918.00,256.00,499.00,0.00,1331.00
2022,7,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3819.00,961.00,366.95,26.22,216.65,2.11,349.06,68.00,2.00,77806.00,30443.00,2490.00,13973.00,58.00,30842.00
2022,7,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",68.00,13.00,4.87,0.00,3.59,0.00,4.53,0.00,0.00,680.00,204.00,0.00,193.00,0.00,283.00
2022,7,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",62.00,19.00,7.37,0.00,6.26,0.00,5.37,1.00,2.00,1295.00,532.00,0.00,486.00,0.00,277.00
2022,7,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",910.00,194.00,78.98,16.13,63.89,0.44,34.57,10.00,11.00,16238.00,6529.00,2036.00,3767.00,19.00,3887.00
2022,7,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",181.00,67.00,33.80,1.83,17.56,0.00,13.81,3.00,2.00,5436.00,2681.00,146.00,1111.00,0.00,1498.00
2022,7,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",62.00,24.00,15.34,0.00,3.79,0.00,4.87,1.00,0.00,1830.00,1252.00,0.00,178.00,0.00,400.00
2022,7,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",124.00,37.00,21.47,0.63,7.79,0.00,7.11,1.00,0.00,2938.00,1810.00,133.00,297.00,0.00,698.00
2022,7,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",542.00,170.00,74.48,4.29,49.02,1.04,41.17,10.00,3.00,13494.00,6265.00,441.00,2996.00,52.00,3740.00
2022,7,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1356.00,429.00,211.02,11.18,74.94,0.47,131.40,17.00,7.00,35218.00,17266.00,1383.00,4741.00,15.00,11813.00
2022,7,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,10.00,6.68,0.00,2.44,0.00,0.88,0.00,0.00,697.00,588.00,0.00,70.00,0.00,39.00
2022,7,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",4064.00,1349.00,442.29,31.36,344.49,4.94,525.91,96.00,15.00,114603.00,40584.00,3240.00,20408.00,184.00,50187.00
2022,7,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",275.00,86.00,40.55,0.39,36.12,0.00,8.93,4.00,2.00,5249.00,2818.00,22.00,1638.00,0.00,771.00
2022,7,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",921.00,260.00,112.95,2.64,76.18,0.00,68.23,10.00,4.00,15914.00,8029.00,90.00,2938.00,0.00,4857.00
2022,7,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",1349.00,424.00,122.05,16.82,174.19,0.04,110.90,57.00,15.00,36335.00,11009.00,2297.00,10450.00,6.00,12573.00
2022,7,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1345.00,488.00,214.22,6.81,111.25,0.86,154.87,17.00,10.00,39352.00,18243.00,645.00,5887.00,19.00,14558.00
2022,7,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",212.00,67.00,38.52,2.02,12.41,0.00,14.05,2.00,2.00,5681.00,3446.00,313.00,577.00,0.00,1345.00
2022,7,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",93.00,44.00,22.29,0.74,10.83,0.00,10.14,2.00,0.00,3253.00,1547.00,115.00,524.00,0.00,1067.00
2022,7,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",93.00,20.00,8.27,1.00,7.62,0.00,3.11,3.00,1.00,1422.00,608.00,117.00,493.00,0.00,204.00
2022,7,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",109.00,16.00,12.83,0.00,0.63,0.00,2.54,1.00,0.00,1010.00,809.00,0.00,38.00,0.00,163.00
2022,7,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",124.00,45.00,23.11,0.00,13.77,0.00,8.12,0.00,6.00,2466.00,1415.00,0.00,572.00,0.00,479.00
2022,7,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",168.00,32.00,21.83,1.87,5.10,0.00,3.21,0.00,0.00,2017.00,1426.00,226.00,235.00,0.00,130.00
2022,7,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",119.00,50.00,21.32,0.56,24.24,0.00,3.88,0.00,0.00,3288.00,1951.00,42.00,943.00,0.00,352.00
2022,7,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",461.00,85.00,53.36,3.91,17.16,0.00,10.56,2.00,1.00,5246.00,3813.00,313.00,519.00,0.00,601.00
2022,7,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",209.00,58.00,33.76,1.38,11.77,0.00,11.09,1.00,1.00,3124.00,1773.00,140.00,488.00,0.00,723.00
2022,7,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",350.00,132.00,61.00,3.07,34.26,0.00,33.67,2.00,3.00,9801.00,4829.00,212.00,1766.00,0.00,2994.00
2022,7,C5,"Commutair Aka Champlain Enterprises, Inc.",DEN,"Denver, CO: Denver International",656.00,156.00,46.36,4.53,52.58,0.00,52.53,21.00,16.00,17136.00,5662.00,557.00,3624.00,0.00,7293.00
2022,7,C5,"Commutair Aka Champlain Enterprises, Inc.",DTW,"Detroit, MI: Detroit Metro Wayne County",27.00,8.00,3.38,0.95,1.85,0.00,1.82,0.00,0.00,735.00,250.00,301.00,58.00,0.00,126.00
2022,7,C5,"Commutair Aka Champlain Enterprises, Inc.",IAD,"Washington, DC: Washington Dulles International",806.00,142.00,49.57,5.72,26.83,0.00,59.88,29.00,5.00,16353.00,6216.00,549.00,1450.00,0.00,8138.00
2022,7,C5,"Commutair Aka Champlain Enterprises, Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",2164.00,278.00,92.28,12.94,63.53,0.00,109.25,4.00,2.00,21809.00,8574.00,616.00,2696.00,0.00,9923.00
2022,7,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18388.00,3479.00,1096.18,134.80,822.76,2.00,1423.26,171.00,50.00,259825.00,119425.00,9972.00,37919.00,85.00,92424.00
